current_path,current_directory,filename,title,framework,content_type,word_count,new_location,category,reason
hub/apps/windows-app-sdk/release-notes-archive/preview-channel-1.1.md,hub/apps/windows-app-sdk/release-notes-archive,preview-channel-1.1.md,Preview release channel for the Windows App SDK 1.1,windows-app-sdk,guide,2227,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/release-notes-archive/stable-channel-1.1.md,hub/apps/windows-app-sdk/release-notes-archive,stable-channel-1.1.md,Stable channel release notes for the Windows App SDK 1.1,windows-app-sdk,guide,2857,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/release-notes-archive/preview-channel-1.5.md,hub/apps/windows-app-sdk/release-notes-archive,preview-channel-1.5.md,Preview release channel for the Windows App SDK 1.5,windows-app-sdk,guide,1066,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/release-notes-archive/stable-channel-1.0.md,hub/apps/windows-app-sdk/release-notes-archive,stable-channel-1.0.md,Stable channel release notes for the Windows App SDK  1.0,windows-app-sdk,guide,3316,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/release-notes-archive/preview-channel-1.4.md,hub/apps/windows-app-sdk/release-notes-archive,preview-channel-1.4.md,Preview release channel for the Windows App SDK 1.4,windows-app-sdk,guide,1812,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/release-notes-archive/stable-channel-1.4.md,hub/apps/windows-app-sdk/release-notes-archive,stable-channel-1.4.md,Stable channel release notes for the Windows App SDK 1.4,windows-app-sdk,guide,3132,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/release-notes-archive/stable-channel-0.5.md,hub/apps/windows-app-sdk/release-notes-archive,stable-channel-0.5.md,Stable channel release notes for the Windows App SDK 0.5,windows-app-sdk,guide,371,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/release-notes-archive/preview-channel-1.0.md,hub/apps/windows-app-sdk/release-notes-archive,preview-channel-1.0.md,Preview release channel for the Windows App SDK 1.0,windows-app-sdk,guide,4669,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/release-notes-archive/stable-channel-1-7.md,hub/apps/windows-app-sdk/release-notes-archive,stable-channel-1-7.md,Stable channel release notes for the Windows App SDK 1.7,windows-app-sdk,guide,3430,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/release-notes-archive/stable-channel-1.3.md,hub/apps/windows-app-sdk/release-notes-archive,stable-channel-1.3.md,Stable channel release notes for the Windows App SDK 1.3,windows-app-sdk,guide,1055,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/release-notes-archive/experimental-channel-0.8.md,hub/apps/windows-app-sdk/release-notes-archive,experimental-channel-0.8.md,Experimental channel release notes for the Windows App SDK 0.8,windows-app-sdk,guide,743,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/release-notes-archive/preview-channel-1-7.md,hub/apps/windows-app-sdk/release-notes-archive,preview-channel-1-7.md,Preview release channel for the Windows App SDK 1.7,windows-app-sdk,guide,1067,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/release-notes-archive/preview-channel-1.3.md,hub/apps/windows-app-sdk/release-notes-archive,preview-channel-1.3.md,Preview release channel for the Windows App SDK 1.3,windows-app-sdk,guide,703,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/release-notes-archive/stable-channel-1.6.md,hub/apps/windows-app-sdk/release-notes-archive,stable-channel-1.6.md,Stable channel release notes for the Windows App SDK 1.6,windows-app-sdk,guide,3886,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/release-notes-archive/preview-channel-1.2.md,hub/apps/windows-app-sdk/release-notes-archive,preview-channel-1.2.md,Preview release channel for the Windows App SDK 1.2,windows-app-sdk,guide,1723,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/release-notes-archive/stable-channel-1.2.md,hub/apps/windows-app-sdk/release-notes-archive,stable-channel-1.2.md,Stable channel release notes for the Windows App SDK 1.2,windows-app-sdk,guide,2281,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/release-notes-archive/preview-channel-1.6.md,hub/apps/windows-app-sdk/release-notes-archive,preview-channel-1.6.md,Preview release channel for the Windows App SDK 1.6,windows-app-sdk,guide,2433,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/release-notes-archive/stable-channel-0.8.md,hub/apps/windows-app-sdk/release-notes-archive,stable-channel-0.8.md,Stable channel release notes for the Windows App SDK 0.8,windows-app-sdk,guide,2379,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/release-notes-archive/experimental-channel-1.3.md,hub/apps/windows-app-sdk/release-notes-archive,experimental-channel-1.3.md,Experimental channel release notes for the Windows App SDK 1.3,windows-app-sdk,guide,805,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/release-notes-archive/experimental-channel-1.7.md,hub/apps/windows-app-sdk/release-notes-archive,experimental-channel-1.7.md,Latest experimental channel release notes for the Windows App SDK 1.7,windows-app-sdk,guide,2324,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/release-notes-archive/experimental-channel-1.6.md,hub/apps/windows-app-sdk/release-notes-archive,experimental-channel-1.6.md,Experimental channel release notes for the Windows App SDK 1.6,windows-app-sdk,guide,2835,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/release-notes-archive/experimental-channel-1.2.md,hub/apps/windows-app-sdk/release-notes-archive,experimental-channel-1.2.md,Experimental channel release notes for the Windows App SDK 1.2,windows-app-sdk,guide,762,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/migrate-to-windows-app-sdk/guides/notifications.md,hub/apps/windows-app-sdk/migrate-to-windows-app-sdk/guides,notifications.md,Push notifications functionality migration,windows-app-sdk,guide,491,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/migrate-to-windows-app-sdk/guides/feature-area-guides-ovw.md,hub/apps/windows-app-sdk/migrate-to-windows-app-sdk/guides,feature-area-guides-ovw.md,Overview of feature area guides,windows-app-sdk,guide,286,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/migrate-to-windows-app-sdk/guides/mrtcore.md,hub/apps/windows-app-sdk/migrate-to-windows-app-sdk/guides,mrtcore.md,MRT to MRT Core migration,windows-app-sdk,guide,630,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/migrate-to-windows-app-sdk/guides/threading.md,hub/apps/windows-app-sdk/migrate-to-windows-app-sdk/guides,threading.md,Threading functionality migration,windows-app-sdk,guide,1093,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/migrate-to-windows-app-sdk/guides/dwritecore.md,hub/apps/windows-app-sdk/migrate-to-windows-app-sdk/guides,dwritecore.md,DirectWrite to DWriteCore migration,windows-app-sdk,guide,213,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/migrate-to-windows-app-sdk/guides/background-task-migration-strategy.md,hub/apps/windows-app-sdk/migrate-to-windows-app-sdk/guides,background-task-migration-strategy.md,Background task migration strategy,windows-app-sdk,guide,849,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/migrate-to-windows-app-sdk/guides/winui3.md,hub/apps/windows-app-sdk/migrate-to-windows-app-sdk/guides,winui3.md,User interface migration (including WinUI 3),windows-app-sdk,tutorial,1421,modern-windows-apps/winui/,modern-winui,Modern Windows development content
hub/apps/windows-app-sdk/migrate-to-windows-app-sdk/guides/applifecycle.md,hub/apps/windows-app-sdk/migrate-to-windows-app-sdk/guides,applifecycle.md,Application lifecycle functionality migration,windows-app-sdk,guide,1540,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/migrate-to-windows-app-sdk/guides/keyboard-events.md,hub/apps/windows-app-sdk/migrate-to-windows-app-sdk/guides,keyboard-events.md,Keyboard API and events parity between UWP and WinUI 3,windows-app-sdk,guide,648,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/migrate-to-windows-app-sdk/guides/windowing.md,hub/apps/windows-app-sdk/migrate-to-windows-app-sdk/guides,windowing.md,Windowing functionality migration,windows-app-sdk,guide,1831,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/migrate-to-windows-app-sdk/guides/toast-notifications.md,hub/apps/windows-app-sdk/migrate-to-windows-app-sdk/guides,toast-notifications.md,App notifications from UWP to WinUI 3 migration,windows-app-sdk,guide,1674,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/publish/faq/submit-your-app.md,hub/apps/publish/faq,submit-your-app.md,Submit your app to Microsoft Store,unknown,guide,1629,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/apps/publish/faq/manage-your-account.md,hub/apps/publish/faq,manage-your-account.md,Manage Your Account - FAQ,unknown,guide,399,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/apps/publish/faq/monitor-your-app-performance.md,hub/apps/publish/faq,monitor-your-app-performance.md,Monitor Your App Performance - FAQ,unknown,guide,493,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/apps/publish/faq/troubleshoot-app-creation.md,hub/apps/publish/faq,troubleshoot-app-creation.md,Troubleshoot App Creation in Partner Center,unknown,guide,163,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/apps/publish/faq/leverage-developer-tools.md,hub/apps/publish/faq,leverage-developer-tools.md,Leverage Developer Tools - FAQ,uwp,guide,1704,legacy-frameworks/uwp/hub/apps/publish/faq/,legacy-uwp,UWP content preserved in legacy section
hub/apps/publish/faq/microsoft-store-policies-and-resources.md,hub/apps/publish/faq,microsoft-store-policies-and-resources.md,Microsoft Store Policies and Resources - FAQ,unknown,guide,450,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/apps/publish/faq/open-developer-account.md,hub/apps/publish/faq,open-developer-account.md,Open developer account - Frequently Asked Questions,unknown,guide,815,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/apps/publish/faq/get-started-with-the-microsoft-store.md,hub/apps/publish/faq,get-started-with-the-microsoft-store.md,Get started with Microsoft Store - Frequently Asked Questions,unknown,guide,1355,getting-started/first-app-tutorials/,getting-started,Modern getting started content
hub/apps/publish/faq/manage-and-update-your-app.md,hub/apps/publish/faq,manage-and-update-your-app.md,Manage and Update Your App - FAQ,unknown,guide,505,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/apps/publish/faq/get-your-app-certified.md,hub/apps/publish/faq,get-your-app-certified.md,Get your app certified - FAQ,unknown,guide,652,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/apps/publish/analyze-app-performance/msix.md,hub/apps/publish/analyze-app-performance,msix.md,Analyze performance for MSIX apps and games,unknown,guide,416,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/apps/publish/analyze-app-performance/msi-exe.md,hub/apps/publish/analyze-app-performance,msi-exe.md,Analyze performance for MSI or EXE apps,unknown,guide,365,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/apps/publish/analyze-app-performance/gdk-xbox.md,hub/apps/publish/analyze-app-performance,gdk-xbox.md,Analyze performance for GDK or Xbox games,unknown,guide,410,platform-features/,platform-features,General Windows platform features (needs manual review)
